Product ID,Product Name,Category,Subcategory,Original Price,Discount (%),Final Price,Rating,Reviews,Stock,Seller,City,State,Delivery Days,COD Available,Date Added
MP100517,Line Makeup,Beauty & Health,Makeup,1716.31,58,720.85,2.8,3738,62,Spears Group,East Zacharyshire,Wyoming,4,Yes,2025-06-06
MP100518,Break Skincare,Beauty & Health,Skincare,2683.01,5,2548.86,4.1,562,93,Mcgee-Pierce,West Misty,Texas,7,Yes,2025-06-05
MP100519,Key Dresses,Fashion,Dresses,1464.74,23,1127.85,1.2,3089,87,Duffy-Hernandez,South Amy,Tennessee,8,No,2025-07-07
MP100520,New T-Shirts,Fashion,T-Shirts,1636.37,40,981.82,4.6,314,47,"Jones, Brown and Knapp",Patelhaven,Wyoming,10,No,2025-02-26
MP100521,Cell Decor,Home & Kitchen,Decor,1436.6,41,847.59,3.6,2180,18,Fox-Hart,Margaretstad,West Virginia,8,Yes,2025-06-28
MP100522,Sometimes Sarees,Fashion,Sarees,1749.99,6,1644.99,4.1,631,84,Burke-Riley,Ericchester,Hawaii,7,No,2025-04-01
MP100523,Before Jewelry,Accessories,Jewelry,321.55,54,147.91,2.6,1551,46,Gutierrez and Sons,East David,North Dakota,9,Yes,2024-08-25
MP100524,Against Smartwatches,Electronics,Smartwatches,2532.82,32,1722.32,3.3,4221,33,Wright-Walton,Wheelerport,Nebraska,8,Yes,2024-11-05
MP100525,Total Kurtis,Fashion,Kurtis,1279.81,18,1049.44,3.2,515,18,Hill-Robinson,Tinafurt,Delaware,2,Yes,2025-06-10
MP100526,Anyone T-Shirts,Fashion,T-Shirts,178.57,17,148.21,1.4,415,66,Browning-Owens,South Denise,Tennessee,6,Yes,2025-06-13
MP100527,Partner Decor,Home & Kitchen,Decor,481.69,40,289.01,1.6,4867,26,Cruz-Baker,West Valerie,Wyoming,3,Yes,2024-11-23
MP100528,Operation Mobile Covers,Electronics,Mobile Covers,1862.74,20,1490.19,3.7,735,90,Ross-Mcdaniel,West Leslie,West Virginia,2,Yes,2025-01-24
MP100529,Economic Personal Care,Beauty & Health,Personal Care,1610.21,12,1416.98,2.9,4494,62,Johnson PLC,West Anthony,Texas,10,Yes,2025-01-07
MP100530,She Sarees,Fashion,Sarees,2503.78,10,2253.4,1.6,3808,72,Hawkins-Brown,Lewisside,Connecticut,9,Yes,2025-01-07
MP100531,Use Jewelry,Accessories,Jewelry,640.73,47,339.59,4.5,3840,99,Nelson PLC,Davidfurt,South Carolina,8,Yes,2025-06-30
MP100532,Culture T-Shirts,Fashion,T-Shirts,1013.03,47,536.91,2.1,4934,17,Moyer-Collins,North Robin,Maine,5,No,2024-09-16
MP100533,Inside Earphones,Electronics,Earphones,2413.19,6,2268.4,2.3,4763,19,Banks-Smith,Davidhaven,Massachusetts,5,No,2025-01-25
MP100534,These Earphones,Electronics,Earphones,839.81,5,797.82,1.6,4641,76,Fletcher-Young,East Loganchester,Massachusetts,7,Yes,2024-10-18
MP100535,While Earphones,Electronics,Earphones,1133.0,30,793.1,4.6,959,97,Simpson-Harper,Gomezmouth,Wyoming,10,No,2025-03-23
MP100536,Respond Curtains,Home & Kitchen,Curtains,1889.38,10,1700.44,2.7,4937,59,Davis Group,West Manuelville,Iowa,2,Yes,2025-07-21
MP100537,Bed Sunglasses,Accessories,Sunglasses,2820.47,48,1466.64,3.5,2705,49,Flynn-Walsh,South Bradleytown,Alaska,4,No,2024-10-09
MP100538,Reality Chargers,Electronics,Chargers,952.41,27,695.26,3.5,2633,53,"Young, Shaffer and Rowe",South Daniellemouth,Wisconsin,5,Yes,2025-03-09
MP100539,Also Personal Care,Beauty & Health,Personal Care,2796.16,50,1398.08,1.2,3051,69,Butler-Miller,South Kristinstad,Kansas,9,Yes,2025-04-15
MP100540,Simply Chargers,Electronics,Chargers,231.11,19,187.2,2.7,3789,52,"Graham, Brown and Hunter",North Mariaview,Oklahoma,9,No,2024-09-03
MP100541,Pressure Cookware,Home & Kitchen,Cookware,2602.31,53,1223.09,1.6,2183,61,Farmer-Martin,North Jonbury,Kansas,2,No,2025-04-13
MP100542,This Cleaning Supplies,Home & Kitchen,Cleaning Supplies,1121.05,13,975.31,4.8,1894,80,Strong-Gallagher,Hebertstad,South Dakota,8,No,2025-04-02
MP100543,Air Sarees,Fashion,Sarees,1932.29,40,1159.37,1.0,4419,5,Evans Ltd,Brownhaven,Tennessee,7,Yes,2025-07-16
MP100544,Official Bedsheets,Home & Kitchen,Bedsheets,813.07,13,707.37,1.6,4359,32,Stone-Adams,New Brandonshire,North Dakota,8,Yes,2025-02-05
MP100545,Help Curtains,Home & Kitchen,Curtains,2357.91,35,1532.64,3.9,4693,42,Mayer LLC,Lake Rachel,West Virginia,3,Yes,2024-11-02
MP100546,Pull Cleaning Supplies,Home & Kitchen,Cleaning Supplies,1478.23,57,635.64,1.6,264,24,"Hunter, Olsen and Rose",Port Julie,Rhode Island,5,No,2024-09-02
MP100547,Would Curtains,Home & Kitchen,Curtains,591.36,47,313.42,4.9,2444,23,Foster-Jones,South Kim,Arizona,4,No,2025-04-02
MP100548,Family Curtains,Home & Kitchen,Curtains,2567.71,9,2336.62,1.8,1479,31,"Weaver, Manning and Nelson",Kevinmouth,Alaska,9,No,2025-06-04
MP100549,Finally Kurtis,Fashion,Kurtis,1257.33,14,1081.3,2.5,1516,70,"Downs, Johnson and Rogers",South Susanmouth,Vermont,5,No,2025-01-11
MP100550,Rise Mobile Covers,Electronics,Mobile Covers,2612.85,5,2482.21,4.9,4149,59,"Horne, Johnson and Ramos",Dyershire,Tennessee,6,Yes,2024-11-17
MP100551,Table Curtains,Home & Kitchen,Curtains,1653.0,28,1190.16,4.8,449,29,"Morris, Ray and Jones",Port Julieville,Georgia,5,No,2024-10-26
MP100552,Meet Watches,Accessories,Watches,2611.54,59,1070.73,3.6,3552,43,Hall-Miller,Nelsonborough,Missouri,4,Yes,2024-10-24
MP100553,No Haircare,Beauty & Health,Haircare,1451.7,22,1132.33,4.4,4256,24,Mann-Hill,Priceborough,Virginia,3,No,2025-05-05
MP100554,Us Earphones,Electronics,Earphones,1478.26,49,753.91,4.4,3331,76,Cook Group,Hodgestown,Montana,7,Yes,2024-08-19
MP100555,Stay Bags,Accessories,Bags,2968.87,21,2345.41,3.5,2837,4,"Richardson, Gibson and Vega",Bakerhaven,West Virginia,9,Yes,2025-05-17
MP100556,Present Bedsheets,Home & Kitchen,Bedsheets,2025.0,45,1113.75,1.9,4945,60,Robinson-Lopez,East Charlesmouth,California,7,No,2024-09-22
MP100557,Or Earphones,Electronics,Earphones,892.02,9,811.74,1.4,2648,28,White Group,Port Tracyfort,Montana,10,Yes,2024-12-31
MP100558,Change Bags,Accessories,Bags,2256.1,8,2075.61,2.1,198,52,"Mendoza, Mendez and Shah",South Mary,Hawaii,6,No,2025-05-13
MP100559,Natural Chargers,Electronics,Chargers,989.88,19,801.8,3.1,2756,72,Hardin Group,Mooreview,New Hampshire,2,No,2025-07-07
MP100560,Direction Kurtis,Fashion,Kurtis,2172.75,33,1455.74,4.4,4637,69,Chan-Ray,Ryantown,Rhode Island,6,No,2025-05-15
MP100561,Guy Kurtis,Fashion,Kurtis,792.54,21,626.11,2.5,4754,56,"Warner, Vasquez and Peterson",West Michael,Idaho,6,No,2024-10-20
MP100562,Culture Jewelry,Accessories,Jewelry,2168.05,12,1907.88,4.8,2574,52,"Peterson, Johnson and Nixon",Port Joel,North Dakota,8,Yes,2025-01-25
MP100563,Current Kurtis,Fashion,Kurtis,665.77,41,392.8,3.2,4882,83,Harris-Wood,West Leslie,North Dakota,8,No,2024-11-22
MP100564,Shoulder Dresses,Fashion,Dresses,2497.65,26,1848.26,4.8,3534,91,Soto Inc,Aaronfurt,Wisconsin,8,Yes,2024-09-04
MP100565,Score Mobile Covers,Electronics,Mobile Covers,827.08,38,512.79,1.4,4373,75,Campbell PLC,Port Alyssa,Mississippi,5,Yes,2024-09-04
MP100566,Play Cleaning Supplies,Home & Kitchen,Cleaning Supplies,2934.1,7,2728.71,1.9,1289,17,Clay-Whitney,East Marvinview,South Dakota,4,Yes,2025-03-17
MP100567,Although Belts,Accessories,Belts,2233.9,58,938.24,3.2,2074,45,Mills and Sons,West Joshuahaven,Nebraska,4,Yes,2024-08-26
MP100568,Ago Earphones,Electronics,Earphones,813.17,21,642.4,1.7,2376,66,Woods-Morris,West Travisfort,Arizona,3,Yes,2024-12-25
MP100569,Loss Mobile Covers,Electronics,Mobile Covers,801.82,56,352.8,2.3,277,52,"Robertson, Bell and Zavala",New Judithchester,Nevada,10,Yes,2025-07-22
MP100570,Support Personal Care,Beauty & Health,Personal Care,1857.56,11,1653.23,2.5,4943,52,"King, Vaughn and Haynes",Port Joseph,Wisconsin,8,Yes,2024-11-26
MP100571,Type Earphones,Electronics,Earphones,1441.23,24,1095.33,4.4,1507,15,"Freeman, Carter and Donovan",Karentown,Wyoming,5,No,2025-04-01
MP100572,Financial Decor,Home & Kitchen,Decor,1475.35,5,1401.58,1.3,4415,82,"Dixon, Moore and Jones",North Catherinetown,Colorado,8,No,2024-09-23
MP100573,I T-Shirts,Fashion,T-Shirts,2624.56,52,1259.79,4.5,2862,42,"Martinez, Gilbert and Martin",Jeffreystad,Massachusetts,5,Yes,2024-11-04
MP100574,Give Skincare,Beauty & Health,Skincare,2504.13,40,1502.48,1.8,1317,68,Ballard Inc,Lake Sharonburgh,Ohio,5,No,2024-11-03
MP100575,Would Sarees,Fashion,Sarees,1495.98,45,822.79,1.3,1181,6,Hernandez PLC,Hernandezview,Rhode Island,7,No,2025-06-05
MP100576,Choose Belts,Accessories,Belts,184.12,34,121.52,5.0,1419,67,Perez-Dillon,Amandatown,New Hampshire,2,Yes,2025-06-02
MP100577,Central Makeup,Beauty & Health,Makeup,1780.52,57,765.62,2.1,4,75,Ramirez and Sons,North Danielle,Washington,10,Yes,2025-01-22
MP100578,Nothing Belts,Accessories,Belts,1252.32,31,864.1,3.6,1843,100,Morgan-Ryan,Dylanbury,Nebraska,9,No,2024-08-23
MP100579,Office T-Shirts,Fashion,T-Shirts,1215.07,33,814.1,2.4,3622,69,Drake PLC,East Adam,Mississippi,7,No,2024-11-25
MP100580,Station T-Shirts,Fashion,T-Shirts,929.83,13,808.95,4.9,2121,65,Roberts LLC,North William,Kentucky,4,Yes,2024-11-02
MP100581,Six Jeans,Fashion,Jeans,2868.85,33,1922.13,4.4,4512,90,Baker Group,West Christopher,Oklahoma,7,No,2025-01-10
MP100582,Skin T-Shirts,Fashion,T-Shirts,746.17,16,626.78,3.0,2729,50,White-Walters,North Christophershire,Colorado,8,No,2025-07-08
MP100583,Son Mobile Covers,Electronics,Mobile Covers,2623.71,17,2177.68,1.3,4647,31,Garcia-Tyler,Parkerburgh,Minnesota,3,Yes,2025-02-26
MP100584,Tax Curtains,Home & Kitchen,Curtains,2955.0,51,1447.95,3.6,2071,77,Patterson Group,Evelyntown,Texas,6,Yes,2025-03-10
MP100585,Compare Belts,Accessories,Belts,2240.58,40,1344.35,2.4,1687,72,"Garrett, Cameron and Blair",Welchmouth,Colorado,3,No,2025-03-03
MP100586,Vote Skincare,Beauty & Health,Skincare,1227.75,29,871.7,1.2,3457,100,Nguyen-Robinson,Johnsonton,Massachusetts,7,Yes,2025-03-15
MP100587,Whatever Kurtis,Fashion,Kurtis,2427.6,54,1116.7,1.4,1687,1,"Hines, Evans and Benson",Port Kristin,Massachusetts,8,No,2024-08-04
MP100588,Report Curtains,Home & Kitchen,Curtains,401.58,38,248.98,2.8,2062,31,Lewis PLC,Robertoton,Mississippi,10,No,2025-05-02
MP100589,Professional Decor,Home & Kitchen,Decor,720.39,52,345.79,1.7,3555,42,Clark Group,Carterberg,Wisconsin,2,Yes,2025-06-24
MP100590,Different Chargers,Electronics,Chargers,410.03,13,356.73,3.9,4136,63,Banks-Dalton,Daniellehaven,Louisiana,10,No,2024-12-21
MP100591,Or Sarees,Fashion,Sarees,2502.35,52,1201.13,2.2,4819,2,Smith-Allen,Lake Bobbychester,New Jersey,10,No,2025-04-14
MP100592,Trip Bedsheets,Home & Kitchen,Bedsheets,2292.81,39,1398.61,3.9,2467,64,Lowe and Sons,Annfort,Florida,3,No,2024-08-22
MP100593,Important Smartwatches,Electronics,Smartwatches,2794.73,57,1201.73,1.0,4561,15,"Wilson, Douglas and Marks",Peterfurt,Ohio,2,Yes,2025-05-24
MP100594,Relationship Cookware,Home & Kitchen,Cookware,2236.46,44,1252.42,1.8,3991,70,Anderson-Thompson,Danielfurt,Montana,9,No,2025-01-10
MP100595,Financial Sunglasses,Accessories,Sunglasses,605.23,26,447.87,3.9,1220,78,Martin Inc,Port Scotthaven,Iowa,3,No,2025-03-13
MP100596,Sometimes Watches,Accessories,Watches,2332.86,18,1912.95,4.6,463,63,"Rivera, Whitaker and Smith",East Paul,Oregon,5,Yes,2024-12-16
MP100597,Animal Dresses,Fashion,Dresses,2349.11,38,1456.45,1.8,527,43,"Burke, Carter and Meadows",Lake Walter,Pennsylvania,7,No,2025-03-05
MP100598,Job Decor,Home & Kitchen,Decor,696.85,8,641.1,1.4,816,7,Patterson LLC,Port Ronniechester,Rhode Island,8,Yes,2025-05-23
MP100599,Develop Jeans,Fashion,Jeans,958.34,57,412.09,2.6,2194,45,Flores Group,Matthewfurt,Nebraska,2,Yes,2025-07-18
MP100600,Make Bags,Accessories,Bags,1973.72,22,1539.5,2.8,2693,10,Santos-Yates,Tonyahaven,Louisiana,10,Yes,2024-07-29
MP100601,Doctor Watches,Accessories,Watches,1778.27,41,1049.18,4.6,2769,44,Glover-Parker,New Sean,Colorado,6,No,2025-02-03
MP100602,Bank T-Shirts,Fashion,T-Shirts,482.34,59,197.76,3.7,484,33,Nolan PLC,North Andreaport,Washington,8,No,2025-03-09
MP100603,North Bedsheets,Home & Kitchen,Bedsheets,234.48,43,133.65,1.1,1126,78,"Anderson, Hernandez and Hall",South Thomasberg,Iowa,4,No,2025-06-29
MP100604,Almost Personal Care,Beauty & Health,Personal Care,2999.13,43,1709.5,4.7,4681,7,Jackson Ltd,New Ronaldside,Florida,9,Yes,2025-04-15
MP100605,Most Haircare,Beauty & Health,Haircare,1312.03,49,669.14,2.3,4290,68,Dougherty-Villa,East Davidburgh,California,6,No,2025-06-21
MP100606,Meeting Bags,Accessories,Bags,268.04,35,174.23,1.2,4054,80,Phillips-Stephens,North Lisahaven,Kentucky,8,Yes,2025-06-16
MP100607,Music Dresses,Fashion,Dresses,2294.07,23,1766.43,3.1,1561,80,Day-Waters,New Susan,Oklahoma,3,No,2024-12-08
MP100608,Another Skincare,Beauty & Health,Skincare,1383.99,53,650.48,3.5,1468,49,Cardenas-Smith,East Edward,Alaska,5,Yes,2025-07-09
MP100609,Center T-Shirts,Fashion,T-Shirts,109.22,37,68.81,1.9,4859,4,Rivera-Dillon,West Cesar,Maryland,5,Yes,2024-09-17
MP100610,Answer Cleaning Supplies,Home & Kitchen,Cleaning Supplies,1296.27,10,1166.64,4.6,847,54,Jones-Buchanan,New Benjamin,Kansas,10,Yes,2025-04-27
MP100611,Ask Smartwatches,Electronics,Smartwatches,2750.08,6,2585.08,2.2,3744,40,Robinson Inc,South Stephanie,Texas,10,Yes,2024-07-22
MP100612,Similar Dresses,Fashion,Dresses,2885.56,21,2279.59,1.1,3920,58,Nelson PLC,Lake Jimmytown,Missouri,6,Yes,2025-01-19
MP100613,Suddenly Makeup,Beauty & Health,Makeup,108.97,43,62.11,3.4,4117,50,"Simpson, Butler and Boyd",Fryemouth,Tennessee,9,Yes,2025-07-21
MP100614,Vote Jeans,Fashion,Jeans,2665.1,47,1412.5,2.0,54,44,Martinez-Ramirez,Rossbury,Maine,8,Yes,2025-05-30
MP100615,Trip Watches,Accessories,Watches,1549.96,42,898.98,3.4,3611,65,Jensen-Nunez,Laneton,New Jersey,5,Yes,2025-05-02
MP100616,Expect Smartwatches,Electronics,Smartwatches,2868.17,48,1491.45,1.3,2763,58,"Phillips, Garcia and Mitchell",Jenniferberg,Washington,4,No,2025-03-12
MP100617,His Belts,Accessories,Belts,2693.95,8,2478.43,3.6,3662,30,Daniels-Chavez,Port Lisafurt,Montana,7,Yes,2024-11-14
MP100618,Treat Bags,Accessories,Bags,2552.37,35,1659.04,4.2,1919,55,Bennett-Sanchez,Mitchellmouth,Louisiana,8,Yes,2024-08-17
MP100619,Truth Smartwatches,Electronics,Smartwatches,1165.1,55,524.29,3.9,264,30,Mendez PLC,Lake Robin,Ohio,8,No,2025-01-21
MP100620,Store Mobile Covers,Electronics,Mobile Covers,2840.77,34,1874.91,2.6,3382,35,Carter-Gibson,Shawnville,Iowa,10,Yes,2025-01-15
MP100621,We T-Shirts,Fashion,T-Shirts,1170.7,5,1112.16,4.6,1436,40,Porter Group,Diazborough,Utah,2,No,2024-09-18
MP100622,Carry T-Shirts,Fashion,T-Shirts,2984.72,57,1283.43,2.8,2505,16,"Castro, Bell and Moran",South Sarahberg,Maine,8,Yes,2025-04-21
MP100623,Hair Bags,Accessories,Bags,1498.0,35,973.7,1.6,751,4,"Brooks, Hull and Maldonado",Blackwellland,West Virginia,2,No,2024-09-27
MP100624,Significant Cookware,Home & Kitchen,Cookware,113.09,54,52.02,2.6,1509,30,"Adkins, Logan and Miranda",Cooperberg,Maryland,10,No,2024-10-26
MP100625,Or Dresses,Fashion,Dresses,484.91,35,315.19,3.9,862,58,"Skinner, Mcdaniel and Hale",Maldonadoshire,South Dakota,5,No,2025-01-17
MP100626,Three Chargers,Electronics,Chargers,2595.77,29,1843.0,1.3,2789,24,Powers PLC,Lake Jenniferton,Virginia,5,Yes,2025-03-11
MP100627,Side T-Shirts,Fashion,T-Shirts,458.06,17,380.19,4.6,333,66,Jones-Webster,Dakotaborough,Oklahoma,5,Yes,2025-02-18
MP100628,Wife Cleaning Supplies,Home & Kitchen,Cleaning Supplies,2095.42,51,1026.76,4.1,2035,31,Murray PLC,Campbellville,Idaho,10,Yes,2024-09-30
MP100629,Why Dresses,Fashion,Dresses,863.42,21,682.1,3.7,3289,8,Bryan Ltd,Karenfurt,California,9,Yes,2025-05-25
MP100630,History Cookware,Home & Kitchen,Cookware,2407.69,6,2263.23,4.7,2600,60,Blevins-Johnson,Stephanietown,Oregon,5,Yes,2025-04-11
MP100631,Everybody Smartwatches,Electronics,Smartwatches,2227.44,25,1670.58,4.1,983,40,Klein-Gregory,East Matthewstad,New York,4,Yes,2025-02-03
MP100632,Leg Bedsheets,Home & Kitchen,Bedsheets,2047.13,12,1801.47,2.4,4172,87,"Bailey, Mckenzie and Schmidt",Port Joel,Arkansas,10,Yes,2025-01-03
MP100633,Next Sarees,Fashion,Sarees,1206.04,24,916.59,3.6,2674,82,"Jones, Davis and Butler",South Brianport,Oregon,7,No,2025-04-29
MP100634,Field Watches,Accessories,Watches,896.76,34,591.86,3.8,3885,92,James-Owens,New Christopher,Georgia,9,Yes,2025-03-07
MP100635,Herself Personal Care,Beauty & Health,Personal Care,174.65,53,82.09,4.9,4332,42,"Bradshaw, Gomez and Jones",East Williamfort,Arkansas,6,Yes,2025-02-11
MP100636,Floor Mobile Covers,Electronics,Mobile Covers,2837.81,51,1390.53,2.8,3410,22,"Lee, Robinson and Morris",Lake Carolville,Virginia,5,Yes,2024-12-12
MP100637,Thing Belts,Accessories,Belts,1247.58,21,985.59,1.8,4633,68,Edwards Group,New Loriville,Maine,3,Yes,2025-01-26
MP100638,Church Chargers,Electronics,Chargers,2024.86,59,830.19,1.5,4678,23,Norris and Sons,Bishoptown,Vermont,8,No,2024-08-11
MP100639,Understand Haircare,Beauty & Health,Haircare,2148.49,7,1998.1,2.7,4952,39,Vargas-Miller,West Edward,California,2,No,2025-06-27
MP100640,Bad Haircare,Beauty & Health,Haircare,1739.37,44,974.05,2.4,1444,39,Bell-Thompson,Bakerfurt,Montana,9,No,2024-08-13
MP100641,When Jeans,Fashion,Jeans,2017.68,58,847.43,1.0,1543,36,Sellers Ltd,Larryland,Maine,10,Yes,2025-02-01
MP100642,Rock Watches,Accessories,Watches,1679.84,44,940.71,3.4,2322,96,Stewart Inc,North Joshuachester,Nebraska,5,No,2024-12-25
MP100643,Establish Jeans,Fashion,Jeans,136.45,26,100.97,2.2,170,69,"Bell, Smith and Burke",East Nicholas,West Virginia,5,No,2025-05-21
MP100644,Be Cookware,Home & Kitchen,Cookware,806.75,32,548.59,2.6,923,49,Rosales PLC,Jaclynland,Minnesota,2,No,2025-06-28
MP100645,Although Decor,Home & Kitchen,Decor,2162.03,56,951.29,1.0,446,22,"Fowler, Peterson and Kirk",North Michaelland,Florida,6,Yes,2025-06-07
MP100646,Manage Kurtis,Fashion,Kurtis,2962.43,55,1333.09,1.0,996,94,"Gardner, Chapman and Snyder",Lake Stephen,South Carolina,9,No,2024-12-18
MP100647,Last Makeup,Beauty & Health,Makeup,2480.85,7,2307.19,3.7,2413,13,"Li, Ward and Roberson",Port Billy,New York,7,Yes,2025-01-25
MP100648,Area Chargers,Electronics,Chargers,682.38,45,375.31,1.5,1517,13,Smith PLC,South Jeffreyview,Virginia,2,Yes,2024-08-19
MP100649,Question Curtains,Home & Kitchen,Curtains,2684.8,32,1825.66,4.6,4769,97,Macdonald PLC,Port Rodneyfurt,New Mexico,3,Yes,2024-09-02
MP100650,What Sarees,Fashion,Sarees,1761.42,30,1232.99,1.4,1276,19,"Mccarthy, Castillo and Hendricks",Sarafurt,North Carolina,3,No,2024-10-29
MP100651,Member Dresses,Fashion,Dresses,1220.81,32,830.15,4.2,2763,21,"Carson, Moran and Patterson",South Monica,Wyoming,8,No,2024-11-28
MP100652,Instead Dresses,Fashion,Dresses,2306.55,29,1637.65,2.6,3466,84,Floyd Group,South Stevenview,New York,7,Yes,2025-01-19
MP100653,Ago Skincare,Beauty & Health,Skincare,2151.06,56,946.47,4.8,3386,51,"Mcdonald, Hurst and George",Farmerland,Texas,3,Yes,2024-09-16
MP100654,Role Earphones,Electronics,Earphones,1244.62,58,522.74,4.4,3250,21,Curtis-Simmons,Lake Jasonhaven,North Carolina,9,No,2025-06-02
MP100655,Or Skincare,Beauty & Health,Skincare,160.68,35,104.44,4.3,425,52,Page-Sherman,West Eric,Nebraska,10,No,2024-11-04
MP100656,Before Chargers,Electronics,Chargers,2071.88,58,870.19,2.6,2301,57,Schmidt-Walker,Shawnburgh,New Jersey,10,No,2025-04-16
MP100657,Ball Makeup,Beauty & Health,Makeup,1201.68,8,1105.55,1.1,4934,94,"Williams, Pugh and Dixon",Cherylville,Wyoming,4,No,2024-10-15
MP100658,Fund Sarees,Fashion,Sarees,230.53,35,149.84,2.4,3026,50,Conway-Collins,Josephborough,New York,6,No,2024-12-16
MP100659,Model Personal Care,Beauty & Health,Personal Care,2049.93,46,1106.96,3.9,2745,77,Edwards Ltd,New Matthewbury,Arkansas,2,No,2024-12-11
MP100660,Whether Chargers,Electronics,Chargers,1531.92,52,735.32,1.2,3721,17,Morales-Johnson,Samanthamouth,Texas,5,Yes,2024-12-18
MP100661,Network Bags,Accessories,Bags,2974.01,39,1814.15,2.3,48,87,Blake Ltd,Martinezside,Oregon,6,No,2024-11-12
MP100662,Serve Sarees,Fashion,Sarees,2546.9,9,2317.68,2.9,4442,6,Lewis-Durham,Alexanderstad,Delaware,6,Yes,2025-01-13
MP100663,Approach Haircare,Beauty & Health,Haircare,2874.48,59,1178.54,3.3,763,8,Campbell-Marquez,Port Sarah,North Dakota,9,No,2025-02-13
MP100664,His Dresses,Fashion,Dresses,516.42,23,397.64,1.8,3195,95,Richards-Rodriguez,Huangport,Oregon,10,No,2024-10-17
MP100665,Social Skincare,Beauty & Health,Skincare,1897.08,40,1138.25,3.9,2203,50,"Ellis, Graham and Adkins",South Jonathan,Texas,2,No,2025-01-31
MP100666,Father Curtains,Home & Kitchen,Curtains,2073.51,14,1783.22,3.5,2145,13,Savage Ltd,Schneidermouth,Nevada,6,Yes,2025-04-18
MP100667,Especially Cookware,Home & Kitchen,Cookware,388.61,55,174.87,2.6,3359,77,"Hernandez, Johnson and Griffin",Saramouth,Pennsylvania,5,No,2024-09-04
MP100668,Expect Skincare,Beauty & Health,Skincare,2638.45,59,1081.76,1.5,387,40,"Rocha, Newton and Rogers",East Ernestside,Kentucky,6,Yes,2024-10-22
MP100669,Themselves Personal Care,Beauty & Health,Personal Care,842.03,33,564.16,2.3,2231,99,Lee-Nichols,Hickmanborough,Washington,9,Yes,2025-05-31
MP100670,Stop Makeup,Beauty & Health,Makeup,2931.91,11,2609.4,2.4,4297,46,"Kirk, Palmer and Williams",Jerrymouth,Wisconsin,10,Yes,2024-10-14
MP100671,Rule Sunglasses,Accessories,Sunglasses,1048.99,25,786.74,3.3,694,66,Schmidt Group,Brockhaven,Iowa,8,No,2024-07-28
MP100672,Chair Bags,Accessories,Bags,2057.94,26,1522.88,4.7,2152,79,Higgins Group,Danielland,New Mexico,10,No,2025-07-05
MP100673,Line Dresses,Fashion,Dresses,837.68,36,536.12,1.0,251,68,Short Ltd,Elizabethstad,New Mexico,9,No,2024-08-24
MP100674,Walk Mobile Covers,Electronics,Mobile Covers,2731.47,11,2431.01,4.3,1451,93,"Herman, Hill and Martin",Christophermouth,South Dakota,7,No,2024-12-25
MP100675,Protect Earphones,Electronics,Earphones,1380.99,55,621.45,3.9,2414,60,Wilkinson-Flores,South Michelle,Alaska,6,No,2025-07-04
MP100676,About Belts,Accessories,Belts,911.23,10,820.11,1.5,170,87,Miller Group,Jonathanview,North Dakota,5,No,2025-01-29
MP100677,Carry Sarees,Fashion,Sarees,2628.99,34,1735.13,2.3,2872,28,Richardson-Calhoun,Snydermouth,Indiana,4,Yes,2024-08-10
MP100678,Book Smartwatches,Electronics,Smartwatches,1284.6,51,629.45,3.9,240,71,Brown-Kane,Amberton,New Hampshire,9,Yes,2025-03-15
MP100679,Change Smartwatches,Electronics,Smartwatches,216.01,32,146.89,2.6,1552,87,Hansen Group,Bushville,Minnesota,3,No,2025-01-17
MP100680,List Sarees,Fashion,Sarees,1690.19,37,1064.82,4.7,970,81,Sanchez-Smith,South Hannah,North Dakota,9,No,2025-02-13
MP100681,Sure Personal Care,Beauty & Health,Personal Care,1528.4,53,718.35,2.0,4510,51,"Lee, Hendricks and Morris",South Tyler,New Hampshire,5,No,2024-08-08
MP100682,Remain Bedsheets,Home & Kitchen,Bedsheets,1965.09,11,1748.93,4.6,4964,19,Price-Fisher,Sharpmouth,Nevada,2,No,2025-06-27
MP100683,Certainly Kurtis,Fashion,Kurtis,1466.69,27,1070.68,3.7,2558,16,Bray PLC,West Gregoryland,Rhode Island,7,Yes,2025-03-10
MP100684,Thus Makeup,Beauty & Health,Makeup,692.92,31,478.11,4.1,2580,29,"Nguyen, Vargas and Ramirez",North Benjaminmouth,Ohio,6,Yes,2024-12-29
MP100685,Between Sunglasses,Accessories,Sunglasses,2423.54,6,2278.13,4.6,2659,56,Howe PLC,New Amber,New Hampshire,9,No,2024-09-18
MP100686,Address T-Shirts,Fashion,T-Shirts,2068.74,29,1468.81,3.7,1420,94,Brown-Mcdaniel,Bridgeshaven,New Jersey,4,No,2025-05-29
MP100687,Into Mobile Covers,Electronics,Mobile Covers,1288.02,27,940.25,1.5,940,61,Ramirez-Cunningham,South Kevin,North Carolina,6,Yes,2025-05-25
MP100688,Grow Decor,Home & Kitchen,Decor,241.47,58,101.42,2.2,3267,46,Davis-Nichols,North Scottton,Missouri,3,Yes,2024-08-06
MP100689,Power Cookware,Home & Kitchen,Cookware,185.56,33,124.33,2.1,937,65,Burns-Williams,West Katie,Tennessee,5,Yes,2024-08-10
MP100690,Every Jeans,Fashion,Jeans,1078.72,7,1003.21,3.4,4700,7,Hernandez-Pena,Port Nicolemouth,Indiana,10,Yes,2025-05-21
